Longitude,Latitude,Value
83.178558,55.173283,32353
82.791067,54.980528,56195
82.903129,55.111522,48458
82.960004,55.043077,71230
82.966738,55.105113,60568
82.637176,55.086756,50000
82.910831,55.034877,76525
82.954034,54.963167,50665
83.011107,54.999739,87402
82.728548,55.316447,42857
82.9908,55.029215,40650
83.109219,54.937217,64185
82.919072,54.933915,57438
83.102945,54.800506,45177
82.865139,54.981149,66651
82.642869,55.086313,46667
83.097581,54.975691,55124
82.957397,55.108728,55914
82.965518,54.95799,52472
82.959602,54.99667,80656
82.939229,55.067801,74853
83.0136,55.00148,79212
82.957543,55.096495,59073
83.10697,54.75922,49162
82.897753,55.012852,38636
82.90104,55.121231,80989
83.137066,54.964327,63455
83.019203,55.023052,59679
83.116217,54.756134,42607
82.914013,55.026023,79087
83.086146,54.764107,42705
83.119189,55.061064,55000
82.937469,55.040667,89945
82.87188,54.974956,67458
83.093643,54.890846,68777
82.957935,55.038498,92073
83.012737,54.985831,25581
83.197432,54.935913,80702
82.918792,55.054924,62600
82.995057,55.127103,40000
82.963406,55.173008,57493
82.953836,55.108962,54698
82.930642,55.036144,135742
82.88532,54.997389,47723
82.97067,55.081485,82303
82.884193,55.034379,59562
82.89691,55.013261,36558
82.953537,55.153246,49677
82.881938,54.9909,71023
83.090197,54.817198,69780
82.950456,55.025483,101172
83.231965,54.97237,19629
82.840036,55.136108,182836
83.043383,54.985598,63250
82.82002,54.98366,57143
83.061766,54.747731,52405
82.882054,54.992148,57143
82.8788,54.947673,51324
82.835715,54.951608,32759
82.9786,55.043647,75308
82.964387,55.078344,79808
82.906114,55.03876,75838
82.988751,55.039692,82759
83.191855,54.937372,88570
82.796452,54.984402,22333
82.883576,54.962136,56364
82.922851,55.029051,110385
82.922599,55.138691,69231
82.960517,55.050779,86220
83.07542,54.735052,56930
82.948773,55.113825,59856
82.928677,55.110724,71501
82.967205,54.997932,65725
83.096428,54.888414,73427
82.809808,54.991398,54570
82.879518,54.975956,74696
82.968223,55.080327,77941
83.501273,55.514739,19565
82.91037,54.934351,62422
83.115501,54.750558,47215
83.086271,54.867636,64315
82.941299,55.098405,76513
83.056024,54.738836,56286
82.477334,55.018657,46990
82.934341,55.017155,89013
82.839412,54.992799,55418
83.060112,54.748474,61267
82.97391,54.851064,46875
82.888972,54.997478,69670
83.001005,55.055407,34524
82.952684,55.073032,66667
82.878145,54.994776,61796
82.977731,54.93909,48333
82.906339,54.99564,90394
82.906087,55.105744,135905
83.045961,54.854647,58001
82.913614,54.937977,50000
82.947616,55.072862,68333
82.923439,55.060785,82194
82.964682,55.082471,45986
82.949987,55.019636,97571
82.995324,54.919542,52751
83.501404,55.517185,16102
82.806645,55.034247,59964
82.887911,54.987655,64285
82.895266,55.063902,52105
82.967032,55.00151,46667
82.933129,55.060187,87696
82.835116,54.970746,65789
82.892151,54.970669,62903
82.957679,55.095183,62006
82.929222,54.938957,54210
82.960623,54.965999,75905
83.095412,54.834412,114100
82.765994,54.976581,47500
82.961784,55.094965,58065
82.868916,54.977727,68662
82.970604,55.013638,63621
82.989119,54.928613,82582
82.807492,54.988967,54037
83.028172,55.003059,76379
82.969514,55.101746,62957
82.903161,54.932068,60769
82.942539,55.109982,86680
82.95666,54.96056,53259
82.901978,54.935897,56516
82.81962,54.988821,63934
82.941444,55.068195,78524
82.894795,55.05462,113767
82.919002,54.93957,53766
82.896618,54.966903,66243
83.094641,54.759135,53864
82.944445,55.069835,61007
82.906281,54.971869,40739
83.070506,54.724199,42208
82.897361,54.988996,70455
83.091402,54.750852,50794
82.872784,54.967619,59559
82.968378,54.944112,37060
82.88059,54.944792,56075
83.009265,55.001107,67317
83.116461,54.952744,38490
82.98203,55.000687,49375
83.11606,54.959652,18327
82.915129,54.930835,65481
82.907119,54.932447,43883
82.969212,55.071468,52143
82.897533,55.043872,82772
82.847624,54.986998,58243
82.84461,54.969956,57443
82.892996,55.130019,67133
82.804818,54.983079,64995
82.690197,54.996503,53718
82.882738,55.045216,79074
83.082617,54.861394,63527
82.910545,54.937749,54586
82.919434,55.037598,73325
82.965924,55.009561,73463
82.880998,55.070979,36923
82.91823,55.024637,75467
82.864167,54.993724,61859
83.005635,54.941279,37364
83.072718,54.886706,38000
82.978663,54.940669,24590
82.850885,54.983287,53846
82.957351,55.110087,55515
82.94108,55.113146,66181
83.880014,55.117203,27211
83.027451,55.027896,55974
82.696414,54.99951,34576
83.145193,55.201527,33071
82.861631,54.989362,81540
82.844599,54.969122,55419
82.954729,54.946156,39045
82.849535,54.984423,47229
83.108819,54.763242,47500
83.105959,54.968154,63333
82.670504,54.988693,22500
82.919113,55.033301,80183
82.861335,54.984885,54903
83.003755,54.878386,28750
82.91711,55.039819,80398
83.098099,54.895357,61872
83.140091,54.876446,50553
82.952555,55.01879,86742
82.914876,55.107462,48000
82.929213,55.0539,70040
82.928856,55.017762,70000
82.966989,54.954634,62137
82.954954,55.107006,59266
82.967604,55.071245,52074
83.078782,54.974268,62293
82.90309,55.036948,68095
82.892504,55.06137,67035
82.919321,54.928936,48784
82.899297,54.933001,63793
83.004674,54.883904,37689
82.886364,54.984004,62222
82.925126,55.020238,85417
82.965689,55.065914,34994
82.94065,55.108503,70830
83.099181,54.887411,56685
83.061217,54.740855,53347
82.96862,55.080531,76733
82.95024,55.008015,68435
82.895822,54.985075,67949
82.859241,54.984533,76308
83.018262,55.021898,60303
82.978894,55.075701,71534
82.924348,55.072816,70620
83.093601,54.870277,63963
82.969723,54.956581,65041
82.957447,54.967423,57298
83.007922,55.041489,81034
82.975723,55.007343,50125
82.868191,54.999264,38415
82.965259,55.1015,62833
82.913235,55.042816,83318
82.89191,54.987157,78609
83.101545,54.887398,55424
82.970344,55.172003,56252
82.699468,54.994589,74038
82.977458,55.025316,69266
82.978163,55.129135,59722
82.982565,55.056205,45556
82.940816,55.021812,79654
82.955814,54.96176,55838
82.966907,54.861845,56814
83.007175,54.940555,39867
82.983712,55.02694,59635
82.990431,55.041151,71690
82.97439,55.03987,84916
82.907331,54.937256,55403
83.104271,54.738046,53846
82.902293,55.071765,38621
83.011323,55.033447,73567
82.950475,55.019271,105110
83.068505,54.768878,77895
82.904975,54.983849,77014
82.862084,54.988992,52778
82.925663,54.930448,54726
82.914968,55.040933,101333
83.094133,54.864983,72746
82.843749,54.966314,58079
82.452802,55.004538,35000
82.894446,55.062385,65583
82.992283,55.048929,44643
82.990596,55.043683,75192
82.686837,54.987275,53488
82.981626,55.059448,68333
82.934716,55.04524,77660
82.8671,54.930747,41147
82.926564,55.041236,70000
82.69682,54.990285,41713
82.953303,55.011303,71718
83.077042,54.758521,36810
82.652133,55.095753,28655
83.054086,54.965471,45468
83.001543,55.017023,41145
82.96357,54.943998,37604
82.980014,55.031125,74767
82.692875,54.996914,51220
83.53343,55.280256,41268
82.999307,54.918382,83594
83.092878,54.759149,48193
82.924538,54.974433,66858
83.079824,54.975706,45000
82.648329,55.087937,32716
82.974037,55.035831,63454
82.865382,54.976783,54551
82.885747,54.988069,93670
82.954195,55.156101,50029
83.126046,54.938342,58352
83.310951,54.635712,42004
82.965044,54.862279,52729
83.097097,54.934017,64935
83.125597,54.933766,66828
82.91283,55.044327,85495
82.956028,55.043344,84041
82.863651,54.979383,81633
83.107443,54.840391,104318
83.094918,54.838159,89152
83.006219,55.021074,56599
82.905453,54.994524,67951
82.923432,55.138442,65206
82.136366,54.56581,17857
82.960648,55.043135,76623
82.990103,55.043387,67192
82.990674,55.040724,53390
82.984894,54.86515,54455
82.97243,55.042352,84193
83.185876,54.942475,84211
83.060906,54.955448,36029
83.020427,55.003368,75902
83.099244,54.86799,80700
82.833324,55.132405,43333
83.015411,55.073523,58696
82.96152,55.06436,51001
83.33624,54.505574,30000
82.937864,55.066345,76053
82.3433,54.605086,53030
82.97297,54.960785,58224
82.957069,55.179044,43023
82.886541,54.990328,59545
82.927903,55.02886,116193
82.773327,55.095728,44186
82.949057,54.96469,70532
82.855359,54.820043,70000
82.937248,55.074336,60402
82.95859,54.959854,65164
82.911738,55.029593,80901
83.098204,54.870435,69778
82.890895,55.055638,85249
82.934614,55.041307,121693
83.109662,54.834868,84746
83.06101,54.962372,52494
82.894064,54.937624,64390
83.109971,54.937927,104167
83.062336,54.743653,46121
82.926735,55.027401,148173
82.68668,54.997136,53203
82.915521,55.050682,111667
82.914022,55.040444,74221
82.940636,55.043823,89957
82.966436,54.944403,41687
82.974748,55.007747,41111
82.925159,55.017775,79911
82.892219,54.99373,72048
83.320932,54.414251,30000
82.807211,55.033066,59684
82.945283,55.04145,91184
83.108491,54.841492,98864
82.822934,54.945544,53247
82.844849,54.987183,70370
82.944201,55.010929,47248
82.912565,55.053409,100922
82.905339,55.036806,75765
83.059401,54.966054,48112
82.905894,55.14846,29677
83.015227,55.022111,59821
82.562684,55.201907,23711
83.100613,54.837799,94915
82.908393,55.101081,29167
82.896017,54.994986,64990
82.898321,54.983873,83157
82.742145,55.308444,26724
82.934184,55.010978,85849
82.836943,55.014024,54441
82.93358,55.038702,110139
83.118404,54.945031,44898
84.391478,55.231236,32811
82.984333,55.060588,47260
82.908228,55.058162,77778
83.005215,55.039212,71152
82.831417,54.989983,52832
82.823717,54.989602,46429
82.989079,54.865081,56351
82.834654,54.970121,58314
82.897416,55.125249,73891
82.928178,55.055511,82650
83.079653,54.924033,49074
82.939964,54.91453,35000
82.903943,54.93531,52341
82.944848,55.111069,64133
83.299191,54.49113,35714
82.90691,54.931313,54994
82.934597,55.010061,109049
82.85621,54.978678,38182
83.094285,54.762979,40015
82.913799,55.027257,176353
82.860006,54.978579,55503
82.954923,55.074181,69321
82.955169,55.010752,64721
84.208972,54.345473,35800
82.881182,54.982725,72754
82.649996,55.08848,39428
82.897396,55.013025,35185
82.89916,54.972294,47438
82.939384,55.026364,81837
82.980303,54.858202,34921
82.818184,54.989333,59129
82.939197,55.042327,86997
83.097493,54.771606,53817
82.910201,54.991819,85714
82.964535,55.027055,50000
83.066936,54.733531,45946
83.024137,55.004345,53635
82.94243,54.937646,65338
82.937643,55.069258,69048
82.917028,55.056017,111905
83.176081,54.942677,42109
82.917828,55.053998,75017
83.106534,54.76087,44286
82.829292,54.974608,23077
83.026731,55.026751,51844
83.016245,55.062922,40000
83.104077,54.865474,75593
83.073419,54.770294,73620
82.852581,54.817485,31456
82.916475,55.025765,90080
83.326774,54.370238,18006
83.110737,54.757793,36364
82.957641,54.959556,59420
82.960614,55.095022,57262
82.794732,54.980711,60807
82.934068,55.02975,113881
82.901137,55.040574,82359
84.416843,55.22503,24038
83.091649,54.84051,107703
82.908139,54.97714,59685
82.894339,55.063779,80964
82.891283,55.053863,87769
83.109689,54.966838,54813
82.971676,54.947795,36578
82.989994,55.049336,51211
82.912511,55.057494,79121
82.952987,55.153565,49397
83.532985,55.281125,39457
83.047823,54.977458,69324
82.920253,54.964709,47105
83.008568,55.054531,43714
82.878784,54.974646,81818
82.839946,54.991605,69492
82.973309,54.994479,68857
82.95644,55.010017,76923
82.956808,54.958111,70010
83.172736,54.93238,40853
82.696772,54.987746,58727
82.826176,54.985784,58871
83.066483,54.882937,48306
83.022838,55.031934,61254
83.595732,55.313301,20313
82.9426,55.018062,102787
83.093716,54.839559,113333
83.006352,55.017211,59926
82.967054,55.013932,63616
82.970382,55.053375,67993
82.967784,55.108529,61495
82.920592,55.064273,77388
82.897538,54.98947,73937
83.090894,54.765736,57500
83.115777,54.751125,45758
82.968184,55.009319,66138
82.831708,54.97964,35897
82.729064,54.991395,42792
83.101411,54.748957,44828
83.001056,55.039919,55000
83.000803,55.038111,68104
83.638994,54.997658,13115
82.928702,55.065351,69385
82.992036,55.025473,47794
82.976987,55.039179,73889
83.117443,55.160698,41667
82.845308,54.965039,68783
82.938707,55.109422,71143
82.968817,54.946613,40710
82.944745,55.017738,110833
83.042889,54.845357,63162
82.952376,54.9621,67668
82.903323,54.987713,58046
83.235514,54.769956,65000
83.085704,54.869449,92627
83.329528,54.573397,25882
81.86574,54.368172,32143
83.084468,54.97523,72263
82.925352,55.054704,87129
82.969708,55.048646,53774
83.043829,54.846726,54133
82.972394,55.055549,70909
83.042659,54.985451,72951
82.638524,54.693884,29487
82.931916,55.019512,117816
82.806609,55.033472,49492
82.964832,55.027293,49528
83.179713,54.940653,72926
83.102826,54.865008,78071
83.366898,54.452036,45238
83.018726,55.03148,55099
82.945584,55.114641,55008
83.102133,54.754019,62216
83.058083,54.753508,41228
83.094224,54.869016,74269
83.059876,54.963293,41071
82.868359,54.976712,57349
82.934318,55.063437,65927
82.915758,54.939803,65196
82.958885,54.943568,36265
83.040168,54.785356,61643
82.879579,54.978836,61153
82.979532,55.029781,75305
82.907821,54.977614,57485
82.875217,54.982461,63740
82.900103,55.045526,59366
82.833434,54.813552,45000
82.891661,55.012738,71031
82.977405,55.026558,60317
82.943713,55.040937,85598
82.899392,54.988709,74094
82.943873,55.112334,64854
82.868921,54.982234,53440
83.079613,55.047995,45222
82.97269,55.052425,67785
83.113811,54.937267,59332
82.896489,54.986802,62088
82.950041,55.040256,82483
82.966675,55.102382,63592
82.880546,54.94528,54882
82.960939,54.945633,37956
82.698441,54.998295,63793
82.901304,54.981664,67500
82.935996,55.044513,79545
83.141346,54.876237,56330
82.900625,55.041228,89763
82.829355,54.99303,55909
82.867425,54.968907,67039
82.86936,54.975988,59996
82.973285,55.101032,57689
83.180643,55.172999,39683
83.070955,54.938561,23585
82.872536,54.820957,64118
82.965295,55.081995,62963
82.904092,55.062378,96162
82.842905,54.82159,54167
82.892677,54.994337,76887
83.090942,54.752706,56579
82.919541,55.072978,46053
82.808358,54.979571,57971
82.973171,55.039752,69543
82.900845,54.940298,80927
82.929167,55.059565,105527
82.906792,54.933237,54544
82.88911,54.970521,60000
83.063011,54.733313,46218
82.849,54.966916,57239
82.859117,54.981775,33654
82.892482,54.964885,63517
82.952478,55.110193,59862
83.092806,54.752127,44372
83.014992,54.984906,46087
82.995677,54.925877,71581
83.059442,54.753673,46000
82.851361,54.983958,41111
82.867726,54.967431,57063
82.896547,55.126163,68156
82.890751,55.129465,58222
83.08386,54.862084,64655
82.893483,55.059695,67389
83.109953,54.939021,57397
83.007572,54.941153,46000
82.850434,55.147814,53333
82.959363,55.101433,58009
83.006701,54.943894,50000
82.888016,54.996583,75556
83.532529,55.282013,47377
82.978271,55.045228,71622
82.889553,54.981979,85178
82.805116,54.990708,53268
83.118871,54.982093,21333
83.196997,54.938955,77513
82.962507,55.043863,76519
82.964491,55.012759,65625
82.903641,54.938878,51622
82.80983,55.020016,34375
82.982179,54.924854,61481
82.859624,54.993547,62069
83.240614,55.071156,27027
82.982837,54.955991,61677
82.895269,54.932733,60767
82.934688,55.100875,51623
82.981077,55.041451,75752
83.10194,54.98213,40163
82.949215,55.232394,28261
82.818473,54.992355,34423
82.637619,54.697728,38667
82.993296,54.919137,58544
81.837324,54.367675,25521
82.986805,55.041276,60428
82.887778,55.130141,70748
83.397072,55.033498,39828
82.975076,55.004195,59041
82.961614,55.080103,81204
82.983335,55.060231,61941
82.913218,55.054144,77460
82.91357,55.038085,99387
82.950065,54.963976,74433
83.090415,54.751731,44781
82.92817,55.018251,71760
82.92012,55.041846,74419
82.87167,54.967157,50000
82.806611,54.992191,59915
82.893628,54.964576,55694
82.973598,55.106861,56367
82.898507,54.987503,73213
82.829692,54.981471,63008
83.00671,55.076738,102784
83.075453,54.769887,54736
83.097976,54.770837,62614
82.906171,54.930831,55000
82.982673,55.025576,50971
83.06328,54.751508,44790
83.00803,55.038905,59771
83.123558,54.934015,61250
82.970825,54.856612,62124
83.003336,54.943514,57143
83.396692,54.218189,25000
83.3726,54.45705,34211
82.92752,55.056853,83492
82.943887,55.070192,70910
83.092927,54.977778,67834
82.862348,54.976531,65789
82.940992,55.04079,70520
82.99456,54.993993,42079
82.946593,55.114137,65616
82.930799,55.059625,107020
82.98792,55.050401,77941
82.744862,55.314789,41602
81.664164,54.245002,25000
81.90916,54.369986,30268
82.964272,55.028052,81774
83.021905,55.005172,54889
82.937361,55.065368,78361
82.876244,54.975083,70892
82.897907,54.974021,63468
82.964594,55.101814,59479
82.88541,54.985464,75300
83.098292,54.768814,51016
81.868768,54.364322,31707
82.892945,54.986746,67681
82.985625,54.865138,60017
82.943692,55.069534,58929
82.989192,55.05057,65923
83.831168,55.475944,25610
82.876976,54.981954,79179
82.973785,54.851493,53750
82.88527,54.935595,65618
82.923889,54.932002,49887
83.081692,54.972641,53333
82.900203,54.975802,68470
82.907647,55.008935,75250
82.840379,54.984255,36471
82.967315,55.028289,75819
83.009019,55.001917,80115
82.920347,55.047384,92866
82.913311,55.051324,105000
82.961279,55.068761,62646
82.919933,55.062563,69564
82.992501,55.048532,43333
82.932338,54.938341,56100
82.940303,55.098089,77414
82.976855,54.923655,67936
82.845247,54.989392,59575
82.818362,54.989734,70000
82.956176,54.965356,34536
82.871282,55.323913,29600
82.868639,54.932279,42388
82.862417,54.976103,69095
82.961503,55.079022,62582
82.906515,55.039366,87026
83.298464,54.618538,37500
83.124425,54.956224,31071
82.59771,54.798079,26923
83.188941,54.935083,83309
83.006475,55.037516,74371
82.959116,54.944437,34714
82.773026,55.095202,43966
82.924479,55.072177,71750
83.025098,55.033212,59270
83.116923,54.937291,45652
